Country Name,"Country Code","Series Name","Series Code","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2023 [YR2023]"
Brazil,"BRA","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","15.3248488886774","15.4077165020985","15.56647516969","16.043452952751","15.5161463220049","14.4959485973229","13.5486373345508","12.7053532794217","12.2866685842085","11.4652256419343","10.8244041796119","9.84814848011436","10.0260691619437","9.3065024193047","9.33239118194387","9.79792963215381","9.19142793138147","9.05694235839641","8.87727553293967","9.31407272288487","9.49560878423923","8.73144055794584","8.202818535193"
Brazil,"BRA","Agricultural land (sq. km)","AG.LND.AGRI.K2","2284272","2285309","2286346","2287383","2288420","2289510","2296718","2303926","2311134","2318342","2325550","2332758","2339966","2347174","2354382","2361590","2368786","2375018.01","2381244.91","2387470.81","2393695.61","..",".."
Brazil,"BRA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","27.3299083288866","27.3423153955306","27.3547224621746","27.3671295288186","27.3795365954626","27.3925777744809","27.4788170573836","27.5650563402862","27.6512956231889","27.7375349060916","27.8237741889942","27.9100134718969","27.9962527547995","28.0824920377022","28.1687313206048","28.2549706035075","28.3410663137971","28.0064661276313","27.6718659414654","27.3372657552996","27.0026655691338","26.668065382968",".."
Brazil,"BRA","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","..","..","..","..","..","1.94539442937572","..","..","..","..","..","..","..","..","..","..","2.91413407542935","..","..","..","..","..",".."
Brazil,"BRA","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","4.16349583634388","3.98176970858418","4.5479000446234","4.04678888352579","3.89791573445954","3.76357098694428","3.84290609180394","3.60860912317476","3.82336475114474","3.88293980296731","3.56590712250251","3.84206963375796","3.67959207647066","4.09910468945304","4.80922466213136","4.95909700079956","4.73548584012086","5.42597556309189","5.76162951682392","5.66289566704727","4.78121835605649","4.71781466641353","4.1679968006038"
Canada,"CAN","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","2.16014538278363","2.11688667417566","2.10705420065225","2.0231687271292","2.12205008855521","2.08178496254019","1.95753425728379","1.9145965078368","1.90144756663791","1.77843013002565","1.76816686054078","1.72459521987484","1.80261917546294","1.72755098214632","1.64393695917142","1.94745888181038","1.51620731128188","1.51886614824141","1.53795990396589","1.55065077738241","1.36487062080716","1.3065592098292","1.27154402496483"
Canada,"CAN","Agricultural land (sq. km)","AG.LND.AGRI.K2","613081.608","620910","619460","618010","616560","605840","600080","594320","588560","582800","576997","577710","578420","579130","579850","580500","578676","578892","576878","571174","569910","..",".."
Canada,"CAN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","6.83816244106634","6.92547841246365","6.90930546679025","6.89313252111685","6.87695957544345","6.75739131501664","6.6931456825485","6.62890005008036","6.56465441761223","6.50040878514409","6.43568354118357","6.44363616895263","6.45155533545478","6.45947450195693","6.46750520601544","6.47475514717938","6.45441069689781","6.45681990811536","6.43435624426279","6.37073522211031","6.48457678610033","6.49436207857817",".."
Canada,"CAN","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","..","..","..","..","1.37050733099779","..","..","..","..","1.32120796156486","..","..","..","..","1.55988617745969","..","..","..","..","..","..","..",".."
Canada,"CAN","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","5.97025646943613","5.48795760977214","5.07554404605417","5.77344572891055","4.99521721097556","4.6943633205908","4.27375925333266","3.42696431851598","3.52775090945059","4.11515921036401","3.90067821221146","3.63659293131754","4.06756821800269","4.15502281513133","4.42305080914693","4.7667052980191","4.55750721936484","4.49095762617922","3.69340421105398","4.21603289075342","4.84155018051731","3.71632862630368","2.86426757309958"
China,"CHN","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","49.999999783376","49.9999999284355","49.0994899748136","46.900247591302","44.8001927772218","42.6004959543781","40.8000422770903","39.600068544901","38.0998850044352","36.7006106452372","34.7997902925858","33.600594069298","31.4002878296904","29.5004719164457","28.3004732191972","27.4221255696103","26.6835824139394","25.7514969232104","24.7219896417516","23.5998617642926","23.3895439435814","22.7576917299572","22.3337098676163"
China,"CHN","Agricultural land (sq. km)","AG.LND.AGRI.K2","5234668.444","5240606.889","5246545.333","5252483.778","5258422.222","5264360.667","5270299.111","5276237.556","5282176","5274623","5267130","5259607","5252084","5244561","5237038","5229515","5221992","5214469","5206950","5206950","5206950","..",".."
China,"CHN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","55.7578718644915","55.8211320658973","55.8843892938216","55.9476447513305","56.0109031839269","56.0741598447602","56.1374176962452","56.2006719746855","56.2639250438662","56.1834730812931","56.1036602181182","56.0235278052443","55.9433953923703","55.8632629794963","55.7831305666223","55.7030040870411","55.6228716656317","55.5427392442223","55.462649429444","55.4526368711394","55.4426243128349","55.4326117545304",".."
China,"CHN","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
China,"CHN","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","0.903332902441168","0.808405437235526","0.665370858309381","0.557165857745848","0.534922676638298","0.482900386476482","0.467318553545343","0.445297952373228","0.463032838360104","0.472463702490599","0.550194892711403","0.481148966533225","0.460667222328343","0.468830450662847","0.418118022595575","0.441975763216694","0.417099067654216","0.419092383217946","0.393780004623645","0.329770707092844","0.339094401293609","0.38152205665243","0.361516629965364"
European Union,"EUU","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","8.22143131878076","7.71827963813772","7.53781101970815","6.96822416544141","6.82133715967859","6.46958095961988","6.1405868917272","5.68225396019158","5.61364512528894","5.70635095553459","5.50741785361982","5.47083765901033","5.32567883718015","5.18007991561707","5.00171881046011","4.75134656741167","4.62590027653475","4.44945976242926","4.30625328516192","4.27954608830228","4.10315769568137","3.95648512280144","3.79341415864721"
European Union,"EUU","Agricultural land (sq. km)","AG.LND.AGRI.K2","1804636.2","1780579.8","1762696.3","1751354","1750504.8","1733196.1","1711879.2","1719884.3","1709564.9","1694173.2","1684479.1","1675265.1","1671303.3","1654751.21","1652680.49","1643015.42","1642336.406","1637289.867","1650653.641","1632541.863","1629077.529","..",".."
European Union,"EUU","Agricultural land (% of land area)","AG.LND.AGRI.ZS","45.1651218849693","44.5763317331435","44.12329892398","43.8422351429622","43.8241583213564","43.3980030804138","42.8647796506212","43.0712507818083","42.8028563811801","42.4037795916086","42.1621382174587","41.9299427440749","41.8162303479117","41.394354095904","41.3490029398495","41.1031537631035","41.0935847175088","40.9653304909725","41.2743552952453","40.7796713967613","40.7146016537221","40.7113015792169",".."
European Union,"EUU","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
European Union,"EUU","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","1.62452627584127","1.65381875389305","1.64249483459852","1.53460266169519","1.46963554480823","1.43747852306267","1.44469106212823","1.32576334535715","1.41796939305222","1.5002184913035","1.5440543075348","1.50940674461665","1.53552021535291","1.50779749119793","1.50586723609524","1.48939708307247","1.42941684551688","1.43232604970109","1.39279419110878","1.42238596459384","1.55651396915331","1.4189348888673","1.273886249815"
France,"FRA","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","4.07014696879106","4.13129028695069","4.2540404942585","3.87371753329925","3.59551845825767","3.67409068430074","3.42680713044599","2.75954095087075","2.9491932648603","2.91628992297616","2.92935425848822","2.93520131907517","3.07468519876801","2.84533037836523","2.74492659687929","2.87190024513166","2.60567139743893","2.49665019153969","2.51529444753185","2.35004674302256","2.51461801195037","2.58748994708901","2.50540941600709"
France,"FRA","Agricultural land (sq. km)","AG.LND.AGRI.K2","297133","296107","295346","294584","293904","293127","292061","291101","290199","289263","288786","288448","287737","287665","287269","287180.21","286974.99","286601","286211.86","285537.54","285537.54","..",".."
France,"FRA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","54.2642270260991","54.0768526956519","53.9083390676934","53.7987132168301","53.675507755357","53.5336047206044","53.338921792617","53.1635975797953","52.9988658714983","52.8279247639972","52.7408105457514","52.6790818124871","52.549232317366","52.5360830014044","52.4637617636155","52.4475461002233","52.410066897145","52.3417653321937","52.0837996774765","52.0934131058502","52.0954768179386","51.6922804383836",".."
France,"FRA","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","..","..","..","..","5.77195274647504","..","5.17597351238269","..","..","5.47460269719943","..","..","4.94757365232834","..","..","..","..","..","..","6.39495598372109","..","..",".."
France,"FRA","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","1.02076244616367","0.995624599508137","0.994184500513953","0.975276502354572","0.940078216335911","0.919349530025359","0.92361510443111","0.840573966740374","0.863059849521024","0.955054128263272","1.03341504628488","0.971946582792798","0.96565485022917","0.977679040918057","0.954577498742947","0.947032111629837","0.970317568276113","0.918611286841535","0.89349530798971","0.956795073034678","1.06481875640103","1.02471103205517","0.938826180279092"
Germany,"DEU","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","2.61599185839958","2.48709656948766","2.42462716176162","2.35515524595217","2.37341459550327","2.26795818403246","2.2585286352828","1.78449275481855","1.68238036137098","1.64715846062239","1.64438058386325","1.56060560638904","1.44623816440879","1.428272664952","1.39399310380204","1.30827804185967","1.27662292263411","1.24953878951843","1.20414805613861","1.22072117993967","1.24615646358489","1.24023198714586","1.19870655264497"
Germany,"DEU","Agricultural land (sq. km)","AG.LND.AGRI.K2","170340","169670","170010","170130","170310","169460","169500","169210","168860","167000","167190","166640","166970","167250","167310","166590","166870","166450","166660","165950","165910","..",".."
Germany,"DEU","Agricultural land (% of land area)","AG.LND.AGRI.ZS","48.8220120378332","48.6355558103537","48.7400017201342","48.7799982796686","48.8330083725198","48.5948612066988","48.6133019760805","48.5356968706078","48.4380826711798","47.9100324181656","47.9659169153087","47.8108681930338","47.8588626461821","47.9363714531384","47.9590666743106","47.6843370735058","47.7631164667831","47.6415364359723","47.7002776267209","47.4970663155786","47.4856177910072","47.5011449507671",".."
Germany,"DEU","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","..","..","..","..","..","1.38439749793462","..","..","2.20893047494966","..","..","..","2.1896149008804","..","..","2.71204754186926","..","..","..","3.05212413377523","..","..",".."
Germany,"DEU","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","0.860668363565498","0.899891311390311","0.803331839977768","0.777543455665998","0.841795912497273","0.853007538029197","0.827555822739695","0.77305825107001","0.83945401512419","0.865856229949373","0.911496061368404","0.858725949043021","0.863505801783611","0.847330972574896","0.795232239715263","0.794632270392365","0.749326464898909","0.748763234906963","0.738933176039988","0.784575408082683","0.882402559849939","0.88709610995803","0.723593260941084"
India,"IND","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","58.8479699905131","57.9336681206266","57.0407643250526","55.982204268726","55.0204481795995","54.3090599906651","53.5312713668523","52.7651332169458","51.9221431704275","51.0560731543152","49.0860339581855","47.0881499628581","46.1845838107752","45.1889596852724","44.206307645167","43.2382150052432","42.2814983058292","41.2949968751159","40.6518138453078","44.6754940000087","44.0791927910281","42.8609975884897","43.5135829283351"
India,"IND","Agricultural land (sq. km)","AG.LND.AGRI.K2","1804870","1805600","1802490","1803750","1801260","1799060","1796200","1797570","1800680","1795730","1796700","1796420","1796980","1797280","1796750","1795780","1792356.04","1791155.64","1790449.469","1785277.59","1785279.48","..",".."
India,"IND","Agricultural land (% of land area)","AG.LND.AGRI.ZS","60.7048321836142","60.7293849367178","60.6247834817149","60.6671622062499","60.5834137744308","60.5094191760365","60.4132261981239","60.4593046525785","60.5639061075814","60.3974182611942","60.4300431523044","60.4206256579633","60.4394606466455","60.4495508191538","60.4317248477225","60.3990999566123","60.2839387997403","60.2435646561437","60.2198133654425","60.0458628611021","60.0459264291889","60.0459264291889",".."
India,"IND","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","32.2073057893366","31.5330084182543","30.7335963028921","31.6329868329868","32.8692137725814","33.8165486420686","34.9320788330921","34.6501109831606","35.3416487104871","34.4923791438579","35.3987866644404","36.3294775163937","36.7856069627931","37.899492566545","38.0592736886044","37.4767510496831","38.3010121136423","38.7893080022906","39.9642159909513","42.2658230981323","42.2657783530901","..",".."
India,"IND","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","1.13946841502435","1.06279577378163","1.07983395037738","1.2038845130859","1.2677593168785","1.71787505435699","1.98294426026312","1.73540589346138","1.28973766827269","2.22625861264457","2.48195512879416","4.09608734399954","2.82993900019101","2.17094784216849","1.7736046518473","1.5373233001934","1.51484254623607","1.56952573989149","1.14645412586871","1.33684682253082","1.46901995334455","0.942789378851202","0.822662153689855"
Indonesia,"IDN","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","43.7706770474143","44.338247555185","46.3789022729199","43.3299490039196","43.9947748949939","42.0641176129297","41.2611793695102","41.0961677217884","40.4536692278995","39.1280810836215","37.1928822749709","35.930725825187","34.9751811469408","34.2823881130801","33.0438528777977","31.8204335422203","30.7900323852604","29.7132438676086","28.723928445917","29.5715807701976","28.987200263138","29.2848622470942","28.7684839044504"
Indonesia,"IDN","Agricultural land (sq. km)","AG.LND.AGRI.K2","486750","499500","511250","519000","521300","532600","542900","546200","553500","553800","564100","564400","569700","573000","578000","597000","633000","639000","641000","643000","646000","..",".."
Indonesia,"IDN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","24.2026845001302","24.5222551675908","24.7885640571414","24.8418258350515","24.9483493908717","25.5342289478828","26.0668467269839","26.2266320607142","26.5994645060849","26.5994645060849","27.1320822851859","27.1320822851859","27.3983911747364","27.5581765084668","27.664700064287","27.9310089538375","29.2625534015901","29.6112561310964","29.6740059621234","29.7737812506824","29.571110536591","29.7950120320648",".."
Indonesia,"IDN","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
Indonesia,"IDN","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","3.59018324611444","4.32797806712822","4.95205647996896","5.02157945137303","5.05858556917474","6.40257398307986","6.24368366778408","6.3989116982125","4.52010574414856","6.54551890261162","7.5075763082388","5.96261086651247","5.85554002487058","4.94089322085448","5.00288548118125","4.82024866368512","5.99029974302901","5.09433382853086","5.45453439852113","5.10395599145483","4.62510602104683","3.76030156856005","3.70578423750861"
Italy,"ITA","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","5.21018760121988","4.92536219355408","4.71599793813747","4.1369073013161","4.1983065546802","4.27257764264083","3.96704710529807","3.69908102849386","3.69075122457388","3.76818607899929","3.68074865178601","3.69246137038715","3.6013449320105","3.6430469127808","3.75137822432144","3.88444749576679","3.78281897467461","3.75687906470589","3.88986907685421","3.98195717154294","4.05017040878443","3.78769767205698","3.59457152248348"
Italy,"ITA","Agricultural land (sq. km)","AG.LND.AGRI.K2","155020","152730","149070","148830","147360","142030","141620","144572","139824","143278","138526","137290","136300","131620","129450","128120","128265.7","124050","131209.62","125183.7","124030.309","..",".."
Italy,"ITA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","52.4215637871215","51.6471773784484","50.4095117645865","50.3283533636776","49.8312581581101","48.0288653379233","47.8902197363705","48.8884680675508","47.2828843695683","48.45088902265","46.8439526846523","46.4259869199711","46.0912085162215","44.5086196984965","43.7748124902779","43.3250596852407","43.3743295977925","41.948748469826","44.3699956377212","42.332263616904","41.9422315930434","43.9631475720276",".."
Italy,"ITA","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","15.9398787253258","..","18.3336687462266","..","17.7320846905537","..","18.8250247140234","..","..","16.8274264018202","..","..","19.0829053558327","..","..","19.926631283172","..","..","..","..","..","..",".."
Italy,"ITA","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","0.651814508574422","0.684393989883953","0.643793063967871","0.612915906822808","0.571490909959487","0.603948732717164","0.635111628975906","0.632625740394126","0.692727198368076","0.717937192404294","0.731385447940472","0.730069557587233","0.715549009620604","0.686464851674518","0.706718706847291","0.721962457511206","0.69231163612981","0.700482672280717","0.678723548339977","0.717790382936775","0.786089675110834","0.731626411330078","0.647951739517679"
Japan,"JPN","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","4.74616348451843","4.54966293537753","4.49389968215139","4.47880355605304","4.31941412401892","4.15928264628575","4.11829033620067","4.10271283910489","4.06416298054966","3.9384595350256","3.69915863542754","3.75252227476535","3.59282390707551","3.52486726782274","3.49772509936611","3.38371130757167","3.32515715553642","3.39673282061749","3.26564268498529","3.14789594460024","3.05897001674587","3.10089196662262","3.00513476523112"
Japan,"JPN","Agricultural land (sq. km)","AG.LND.AGRI.K2","52130","51750","51400","51100","50800","50534","50268","49992","49746","49530","49190","49050","48920","48700","48460","48130","47780","47460","47150","46820","46590","..",".."
Japan,"JPN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","14.3017832647462","14.1975308641975","14.1015089163237","14.0192043895748","13.9368998628258","13.8639231824417","13.7909465020576","13.7152263374486","13.6477366255144","13.5884773662551","13.4951989026063","13.4567901234568","13.4211248285322","13.360768175583","13.2949245541838","13.2043895747599","13.1083676268861","13.0205761316872","12.9355281207133","12.8449931412894","12.7818930041152","12.716049382716",".."
Japan,"JPN","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","32.6107807404566","32.5217391304348","32.295719844358","33.2093933463796","33.503937007874","33.3240986266672","33.2020370812445","32.4851976316211","32.5855345153379","32.8083989501312","31.9983736531815","32.1916411824669","32.6451349141455","32.299794661191","..","..","..","..","..","..","..","..",".."
Japan,"JPN","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","0.519794728636761","0.541813552075378","0.517111060294325","0.491787970719247","0.51402043208769","0.515616629294894","0.55187554406353","0.559375282476495","0.670624090591825","0.703051811668411","0.766584578438706","0.789161246256635","0.864252610632454","0.852696457277467","0.839925288691497","0.738581469977703","0.728108870436085","0.682767992794068","0.628891435171874","0.618918300269541","0.62960026710691","0.59826864448917","0.544697659577189"
"Korea, Rep.","KOR","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","10.4079165760319","9.70368267686251","9.07843821294387","8.30692238574054","7.8625828220557","7.55178002005433","7.23725340801625","7.06382760698602","6.92359502433722","6.50802460104035","6.26667057888214","6.04720147703336","5.89339082644034","5.50127803949887","5.2327612879144","4.93914259347297","4.92342623462517","4.99652033141647","5.14298947429373","5.37120400900264","5.34699519876567","5.4318012862755","5.32432794838826"
"Korea, Rep.","KOR","Agricultural land (sq. km)","AG.LND.AGRI.K2","19450","19190","19020","18930","18810","18580","18400","18170","17950","17730","17561","17880","17687","17483","17360","17008","16767","16520","16370","16210","16030","..",".."
"Korea, Rep.","KOR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","20.1054372544966","19.8264283500362","19.6487603305785","19.5517455071266","19.4217862674239","19.1783649876135","18.9847296739579","18.733890091762","18.4937152276942","18.2407407407407","18.068731350962","18.3742678039256","18.154291462238","17.9441650415683","17.815177792601","17.4460708387613","17.1951594708235","16.9401148482363","16.7725409836066","16.608606557377","16.4241803278689","16.2295081967213",".."
"Korea, Rep.","KOR","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"Korea, Rep.","KOR","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","0.946725325611704","0.863311812508365","0.850077188355431","0.781400882426811","0.800249395675054","0.725481220458401","0.801047201598768","0.876282514112082","0.839773688285135","0.934012136519661","1.1778444311626","1.13707224861509","1.00114250517756","0.928140147632126","0.834496545424074","0.856372829383559","0.928673476279871","0.948202984127844","0.928355850850981","0.89230280637475","0.994641478008986","0.78205353825035",".."
Mexico,"MEX","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","17.4603019564001","17.2040713313738","16.3540080191267","15.5795546237351","15.6364540310295","14.9555795985385","14.4999462941046","14.4094052698894","14.5104410792768","14.63555628503","14.2228238035956","14.2788461707743","14.1977831914759","14.3011299549038","13.9526301605551","13.604458398655","13.6489931287543","13.3559491915634","13.0440885104383","13.1669700563214","13.3118155317994","12.6495522168809","11.9647552173961"
Mexico,"MEX","Agricultural land (sq. km)","AG.LND.AGRI.K2","1065500","1065500","1065500","1065700","1065700","1065700","1067000","1033550","1026820","1018070","1013220","1005120","994860","987480","986800","983380","969460","965160","961060","971380","971260","..",".."
Mexico,"MEX","Agricultural land (% of land area)","AG.LND.AGRI.ZS","54.8110805319067","54.8110805319067","54.8110805319067","54.8213688623679","54.8213688623679","54.8213688623679","54.8882430103655","53.1675197407341","52.8213174207156","52.3712029630392","52.1217109493557","51.7050335656781","51.1772422130199","50.7976028190025","50.7626224954345","50.5866920445485","49.8706242444507","49.6494251395355","49.4385143650814","49.969392216878","49.9632192186013","49.3958177936675",".."
Mexico,"MEX","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","..","..","1.90708587517597","1.95270714084639","5.05489349723187","5.06709205217228","4.97750702905342","5.43079676841952","5.4790518299215","5.80903081320538","6.38459564556562","5.69185768863419","5.82393502603381","5.94341151213189","..","..","..","..","6.28056520924812","6.24060614795446","6.16312830755925","..",".."
Mexico,"MEX","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","0.542347390872614","0.529850281121268","0.51285065275445","0.529557455982507","0.501794732882267","0.398267983010344","0.354561005658319","0.362853027222187","0.342830088814241","0.355504111526267","0.372780211743224","0.380722984380066","0.350914525245784","0.279267671000219","0.251105299959743","0.239182671031144","0.226207879040125","0.215618637214181","0.205549648562667","0.236068215063658","0.195273121617695","0.15785274364379","0.147528724146483"
Russian Federation,"RUS","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","12.0449160662849","11.3358097402581","10.8007707974498","9.99899756020431","10.1401186292056","9.87564580893926","8.85679709106318","8.53257233610935","8.26815892030926","7.74727695039612","7.68622824661428","7.32612752060474","6.99226508377174","6.72443069453221","6.70979426916378","6.71775626834065","5.90194336332789","5.8826283142682","5.83327578042274","6.00081254394707","5.85299475638629","5.80426801108105","5.6968201415488"
